Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40
,,708,,,,"020,688,7
",,,,山本内科,,,,,"〒710－0835
倉敷市四十瀬２５９",,,"086-422-2773
常　勤:　　　 1
(医　　　　 1)",,,山本　雅敏,,,山本　雅敏,,,,"平30. 5. 1
交代
平30. 5. 1",,,,内　小,,,,"診療所
現存
",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[岡山県],,,,,,コード内容別医療機関一覧表,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[令和 2年11月 1日現在　医科　現存/休止],,,,,,,,,,,,,,,,,,,,,,,,,,,,令和 2年11月 5日作成 ,,,,,,,,75頁,,,
,,, 　 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,項 番,,,,医 療 機 関 番 号,,,,医 療 機 関 名 称,,,,医療機関所在地,,,,,"電話番号
   ／
勤務医数",開設者氏名,,,,管理者氏名,,,"指定年月日
登録理由
指定期間始",,,,,"病床数
　／
診療科名",,,,,備　考,,,,
,,709,,,,"020,691,1
",,,,ＳＳＫ茶屋町クリニック,,,,,"〒710－1101
倉敷市茶屋町２１０２－１",,,"086-428-9000
常　勤:　　　 1
(医　　　　 1)",,,五十嵐　雅哉,,,五十嵐　雅哉,,,,"平30. 12. 1
新規
平30. 12. 1",,,,内　リハ,,,,"診療所
現存
",,,,
,,710,,,,"020,692,9
",,,,もりや耳鼻咽喉科,,,,,"〒710－0047
倉敷市大島３５３－３２",,,"086-427-8733
常　勤:　　　 1
(医　　　　 1)",,,守屋　真示,,,守屋　真示,,,,"平30. 12. 1
新規
平30. 12. 1",,,,耳い,,,,"診療所
現存
",,,,
,,711,,,,"020,693,7
",,,,グリーン在宅クリニック,,,,,"〒710－0057
倉敷市昭和１丁目２－３７",,,"086-441-1237
常　勤:　　　 1
(医　　　　 1)",,,國末　充央,,,國末　充央,,,,"平31. 1. 11
新規
平31. 1. 11",,,,内　緩和ケア外科　小,,,,"診療所
現存
",,,,
,,712,,,,"020,694,5
",,,,きむら眼科,,,,,"〒710－0253
倉敷市新倉敷駅前２－６４－１",,,"086-522-5121
常　勤:　　　 1
(医　　　　 1)",,,木村　大作,,,木村　大作,,,,"平31. 4. 1
新規
平31. 4. 1",,,,眼,,,,"診療所
現存
",,,,
,,713,,,,"020,695,2
",,,,斎藤医院,,,,,"〒710－0804
倉敷市西阿知町新田５５２－１",,,"086-466-3177
常　勤:　　　 1
(医　　　　 1)",,,齋藤　玄哲,,,齋藤　玄哲,,,,"令元. 9. 1
交代
令元. 9. 1",,,,内　消化器内科　皮,,,,"診療所
現存
",,,,
,,714,,,,"020,696,0
",,,,渡部医院,,,,,"〒710－1101
倉敷市茶屋町７２８",,,"086-428-0113
常　勤:　　　 3
(医　　　　 3)
非常勤:　　　 1
(医　　　　 1)",,,渡部　茂,,,渡部　茂,,,,"令2. 1. 1
交代
令2. 1. 1",,,,内　放,,,,"診療所
現存
",,,,
,,715,,,,"020,697,8
",,,,ふくしまクリニック,,,,,"〒710－0834
倉敷市笹沖１６３－１２",,,"086-421-5678
常　勤:　　　 1
(医　　　　 1)
非常勤:　　　 2
(医　　　　 2)",,,福島　久毅,,,福島　久毅,,,,"令2. 5. 1
新規
令2. 5. 1",,,,耳い　皮,,,,"診療所
現存
",,,,
,,716,,,,"020,698,6
",,,,はばら内科ハートクリニック,,,,,"〒710－0806
倉敷市西阿知町西原１０７４－１",,,"086-454-8151
常　勤:　　　 1
(医　　　　 1)",,,羽原　誠二,,,羽原　誠二,,,,"令2. 10. 1
新規
令2. 10. 1",,,,内　循環器内科　小,,,,"診療所
現存
",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[岡山県],,,,,,コード内容別医療機関一覧表,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[令和 2年11月 1日現在　医科　現存/休止],,,,,,,,,,,,,,,,,,,,,,,,,,,,令和 2年11月 5日作成 ,,,,,,,,76頁,,,
,,, 　 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,項 番,,,,医 療 機 関 番 号,,,,医 療 機 関 名 称,,,,医療機関所在地,,,,,"電話番号
   ／
勤務医数",開設者氏名,,,,管理者氏名,,,"指定年月日
登録理由
指定期間始",,,,,"病床数
　／
診療科名",,,,,備　考,,,,
,,717,,,,"021,001,2
(025,001,4)
",,,,公益財団法人大原記念倉敷中央医療機構　倉敷中央病院,,,,,"〒710－0052
倉敷市美和１丁目１番１号",,,"086-422-0210
常　勤:　　 558
(医　　　 486)
(歯　　　　 5)
(薬　　　　67)
非常勤:　　　74
(医　　　　70)
(歯　　　　 4)",,,公益財団法人　大原記念倉敷中央医療機構　理事長　大原　謙一郎,,,山形　専,,,,"平5. 10. 1

平29. 10. 1",,,,"一般　　  1,157
一般（感染）
　　　　     10
精神　　      5
内　精　小　外　整外　脳外　皮　ひ　産婦　眼　耳い　放　麻　形外　心外　呼外　歯　矯歯　小歯　歯外　小外　リハ　美外　リウ　救急科　呼内　病理　糖尿病内科、腎臓内科、血液内科、内分泌・代謝内科　放射線診断科、放射線治療科、緩和ケア外科　臨床検査科、腫瘍内科　続きは、基本情報画面へ",,,,"病院
現存
",,,,
,,718,,,,"021,014,5
",,,,医療法人創和会　しげい病院,,,,,"〒710－0051
倉敷市幸町２番３０号",,,"086-422-3655
常　勤:　　　23
(医　　　　18)
(薬　　　　 5)
非常勤:　　　29
(医　　　　29)",,,医療法人創和会　理事長　重井　文博,,,有元　克彦,,,,"昭33. 4. 1

平30. 4. 1",,,,"一般　　
　　一般    106
療養　　
　　療養    150
内　循環器内科　消化器内科　呼内　神内　糖尿病内科　腎臓内科　人工透析内科　放　外　脳外　整外　心外　リハ　皮　ひ",,,,"病院
現存
",,,,
,,719,,,,"021,018,6
(025,018,8)
",,,,水島中央病院,,,,,"〒712－8064
倉敷市水島青葉町４番５号",,,"086-444-3311
常　勤:　　　33
(医　　　　24)
(歯　　　　 1)
(薬　　　　 8)
非常勤:　　　58
(医　　　　57)
(歯　　　　 1)",,,社会医療法人　水和会　理事長　加原　尚明,,,松尾　龍一,,,,"昭37. 1. 1

平28. 1. 1",,,,"一般　　
　　一般    155
内　神内　小　外　整外　脳外　皮　ひ　眼　放　リハ　麻　歯　アレ　呼内　形外",,,,"病院
現存
",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[岡山県],,,,,,コード内容別医療機関一覧表,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[令和 2年11月 1日現在　医科　現存/休止],,,,,,,,,,,,,,,,,,,,,,,,,,,,令和 2年11月 5日作成 ,,,,,,,,77頁,,,
,,, 　 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,項 番,,,,医 療 機 関 番 号,,,,医 療 機 関 名 称,,,,医療機関所在地,,,,,"電話番号
   ／
勤務医数",開設者氏名,,,,管理者氏名,,,"指定年月日
登録理由
指定期間始",,,,,"病床数
　／
診療科名",,,,,備　考,,,,
,,720,,,,"021,021,0
(025,021,2)
",,,,医療法人水清会　水島第一病院,,,,,"〒712－8061
倉敷市神田２丁目３－３３",,,"086-444-5333
常　勤:　　　19
(医　　　　16)
(歯　　　　 1)
(薬　　　　 2)
非常勤:　　　16
(医　　　　14)
(歯　　　　 2)",,,医療法人水清会　水島第一病院　理事長　平木　章夫,,,田辺　耕三,,,,"昭38. 11. 1

平29. 11. 1",,,,"一般　　
　　一般    107
療養　　
　　療養     92
内　外　呼内　整外　脳外　形外　産婦　リハ　皮　歯　アレ　歯外　放　糖尿病内科、老年内科",,,,"病院
現存
",,,,
,,721,,,,"021,030,1
",,,,倉敷シティ病院,,,,,"〒711－0923
倉敷市児島阿津２丁目７－５３",,,"086-472-7111
常　勤:　　　 6
(医　　　　 4)
(薬　　　　 2)
非常勤:　　　18
(医　　　　18)",,,医療法人協愛会　理事長　神原　俊介,,,東　俊宏,,,,"昭32. 6. 1

平29. 6. 1",,,,"一般　　     45
療養　　     35
内　呼　消　循　リハ　眼　皮",,,,"病院
現存
",,,,
,,722,,,,"021,036,8
(025,036,0)
",,,,玉島病院,,,,,"〒713－8103
倉敷市玉島乙島４０３０番地",,,"086-522-4141
常　勤:　　　 8
(医　　　　 6)
(歯　　　　 1)
(薬　　　　 1)
非常勤:　　　17
(医　　　　16)
(歯　　　　 1)",,,公益財団法人弘仁会　代表理事　瀬崎　宏之,,,瀬崎　宏之,,,,"昭32. 10. 1

平29. 10. 1",,,,"療養　　     60
療養　　    106
内　循環器内科　消化器内科　神内　外　整外　脳外　小　皮　産婦　眼　耳い　歯",,,,"病院
現存
",,,,
,,723,,,,"021,041,8
",,,,医療法人誠和会　倉敷紀念病院,,,,,"〒710－0803
倉敷市中島８３１番地",,,"086-465-0011
常　勤:　　　24
(医　　　　18)
(薬　　　　 6)
非常勤:　　　19
(医　　　　19)",,,医療法人誠和会　理事長　小出　尚志,,,小出　尚志,,,,"昭43. 7. 1

平28. 7. 1",,,,"一般　　
　　一般     98
療養　　
　　療養     96
内　外　整外　皮　ひ　眼　耳い　リハ　放　麻　呼内　循環器内科　消化器内科　脳内　糖尿病内科",,,,"病院
現存
",,,,
,,724,,,,"021,051,7
",,,,倉敷成人病センター,,,,,"〒710－0824
倉敷市白楽町広堀２５０番地",,,"086-422-2111
常　勤:　　　84
(医　　　　76)
(薬　　　　 8)
非常勤:　　　48
(医　　　　48)",,,一般財団法人　倉敷成人病センター　代表理事　安藤　正明,,,梅川　康弘,,,,"昭46. 8. 2

平28. 8. 2",,,,"一般　　
　　一般    269
内　呼内　呼外　循環器内科　リウ　ひ　外　整外　小　産　婦　皮　眼　放　麻　消化器内科　消化器外科　病理　リハ　乳腺外科",,,,"病院
現存
",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[岡山県],,,,,,コード内容別医療機関一覧表,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[令和 2年11月 1日現在　医科　現存/休止],,,,,,,,,,,,,,,,,,,,,,,,,,,,令和 2年11月 5日作成 ,,,,,,,,78頁,,,
,,, 　 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,項 番,,,,医 療 機 関 番 号,,,,医 療 機 関 名 称,,,,医療機関所在地,,,,,"電話番号
   ／
勤務医数",開設者氏名,,,,管理者氏名,,,"指定年月日
登録理由
指定期間始",,,,,"病床数
　／
診療科名",,,,,備　考,,,,
,,725,,,,"021,060,8
(025,060,0)
",,,,川崎医科大学附属病院,,,,,"〒701－0192
倉敷市松島５７７番地",,,"086-462-1111
常　勤:　　 483
(医　　　 449)
(歯　　　　 4)
(薬　　　　30)
非常勤:　　 151
(医　　　 144)
(歯　　　　 6)
(薬　　　　 1)",,,学校法人川崎学園　理事長　川﨑　誠治,,,園尾　博司,,,,"昭60. 10. 1

平30. 10. 1",,,,"一般　　
　　一般  1,154
精神　　     28
内科　血液内科　肝臓・胆のう・膵臓内科　脳内　食道・胃腸内科　消化器外科　循環器内科　呼内　小児科　新生児内科　皮　精　放　救急科　外科　乳腺・内分泌外科　胸部・心臓血管外科　　小外　整外　形成・美容外科　脳外　産婦　眼　耳い　ひ　リハ　麻　臨床　病理　リウ　歯　歯外　矯歯　腎臓内科　糖尿病・代謝・内分泌内科　腫瘍内科　呼外",,,,"特定機能
病院
現存
",,,,
,,726,,,,"021,064,0
",,,,医療法人鷲風会　下津井病院,,,,,"〒711－0926
倉敷市下津井吹上２丁目６番４号",,,"086-479-9494
常　勤:　　　 2
(医　　　　 2)
非常勤:　　　 5
(医　　　　 5)",,,医療法人鷲風会　平木　章夫,,,余財　伸一,,,,"昭57. 2. 1

平30. 2. 1",,,,"療養　　
　　療養     60
内　放　リハ",,,,"病院
現存
",,,,
,,727,,,,"021,072,3
",,,,医療法人社団五聖会　児島聖康病院,,,,,"〒711－0906
倉敷市児島下の町１０丁目３７４番地",,,"086-472-7557
常　勤:　　　 5
(医　　　　 4)
(薬　　　　 1)
非常勤:　　　10
(医　　　　 9)
(薬　　　　 1)",,,医療法人社団五聖会　理事長　山崎　泰弘,,,山崎　泰弘,,,,"昭60. 1. 1

平30. 1. 1",,,,"一般　　     48
療養　　     43
胃　外　整外　こう　リハ　放　内　ひ　皮",,,,"病院
現存
",,,,
,,728,,,,"021,073,1
",,,,水島南診療所,,,,,"〒712－8057
倉敷市水島東千鳥町２－１０－１０９",,,"086-444-9305
常　勤:　　　 2
(医　　　　 2)",,,倉敷医療生活協同組合　代表理事　髙羽　克昌,,,本田　誠,,,,"昭60. 10. 1

平30. 10. 1",,,,内　呼,,,,"診療所
現存
",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[岡山県],,,,,,コード内容別医療機関一覧表,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[令和 2年11月 1日現在　医科　現存/休止],,,,,,,,,,,,,,,,,,,,,,,,,,,,令和 2年11月 5日作成 ,,,,,,,,79頁,,,
,,, 　 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,項 番,,,,医 療 機 関 番 号,,,,医 療 機 関 名 称,,,,医療機関所在地,,,,,"電話番号
   ／
勤務医数",開設者氏名,,,,管理者氏名,,,"指定年月日
登録理由
指定期間始",,,,,"病床数
　／
診療科名",,,,,備　考,,,,
,,729,,,,"021,074,9
",,,,総合病院　水島協同病院,,,,,"〒712－8025
倉敷市水島南春日町１番１号",,,"086-444-3211
常　勤:　　　42
(医　　　　37)
(薬　　　　 5)
非常勤:　　　28
(医　　　　28)",,,倉敷医療生活協同組合　代表理事　髙羽　克昌,,,里見　和彦,,,,"昭60. 11. 1

平30. 11. 1",,,,"一般　　
　　一般    282
内　精　小　外　整外　脳外　産婦　ひ　眼　耳い　皮　放　神内　リウ　リハ　麻",,,,"病院
現存
",,,,
,,730,,,,"021,075,6
",,,,医療法人天和会　松田病院,,,,,"〒710－0056
倉敷市鶴形１丁目３番１０号",,,"086-422-3550
常　勤:　　　12
(医　　　　11)
(薬　　　　 1)
非常勤:　　　24
(医　　　　24)",,,医療法人　天和会　理事長　松田　忠和,,,松田　忠和,,,,"昭61. 12. 1

平28. 12. 1",,,,"一般　　     97
療養　　     38
内　胃　外　整外　脳外　ひ　麻",,,,"病院
現存
",,,,
,,731,,,,"021,081,4
",,,,倉敷神経科病院,,,,,"〒710－0007
倉敷市浅原４００番地",,,"086-462-1800
常　勤:　　　 4
(医　　　　 3)
(薬　　　　 1)
非常勤:　　　 7
(医　　　　 7)",,,医療法人三十会　理事長　森定　ゆみ,,,森定　ゆみ,,,,"昭62. 8. 1

平29. 8. 1",,,,"精神　　    180
内　精　神",,,,"病院
現存
",,,,
,,732,,,,"021,082,2
(025,082,4)
",,,,倉敷平成病院,,,,,"〒710－0826
倉敷市老松町４丁目３－３８",,,"086-427-1111
常　勤:　　　36
(医　　　　31)
(歯　　　　 1)
(薬　　　　 4)
非常勤:　　　66
(医　　　　63)
(歯　　　　 3)",,,社会医療法人全仁会　理事長　高尾　聡一郎,,,髙尾　芳樹,,,,"昭63. 1. 1

平30. 1. 1",,,,"一般　　    220
脳外　内　外　整外　放　リハ　耳い　眼　皮　歯　麻　呼内　婦　形外　美外",,,,"病院
現存
",,,,
,,733,,,,"021,084,8
",,,,医療法人社団聖約会　佐藤眼科医院,,,,,"〒711－0921
倉敷市児島駅前１丁目８８",,,"72-2039
常　勤:　　　 2
(医　　　　 2)
非常勤:　　　 7
(医　　　　 6)
(薬　　　　 1)",,,医療法人社団聖約会　佐藤眼科医院　理事長　渡辺　英臣,,,渡辺　英臣,,,,"昭63. 8. 1

平30. 8. 1",,,,"一般　　      9
眼",,,,"診療所
現存
",,,,
,,734,,,,"021,085,5
",,,,医療法人恵和会　田嶋内科,,,,,"〒711－0936
倉敷市児島柳田町８６２",,,"086-474-3310
常　勤:　　　 1
(医　　　　 1)",,,医療法人恵和会　理事長　田嶋　憲一,,,田嶋　憲一,,,,"昭64. 1. 1

平28. 1. 1",,,,"一般　　      1
療養　　     18
内　小　循　放",,,,"診療所
現存
",,,,
,,735,,,,"021,086,3
",,,,医療法人創生会　渡辺胃腸科外科病院,,,,,"〒713－8101
倉敷市玉島上成５３９－５",,,"086-525-2552
常　勤:　　　 9
(医　　　　 7)
(薬　　　　 2)
非常勤:　　　15
(医　　　　14)
(薬　　　　 1)",,,医療法人創生会　理事長　渡辺　哲夫,,,渡辺　哲夫,,,,"平元. 6. 1

平28. 6. 1",,,,"一般　　     40
胃　外　こう　麻　内",,,,"病院
現存
",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[岡山県],,,,,,コード内容別医療機関一覧表,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[令和 2年11月 1日現在　医科　現存/休止],,,,,,,,,,,,,,,,,,,,,,,,,,,,令和 2年11月 5日作成 ,,,,,,,,80頁,,,
,,, 　 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,項 番,,,,医 療 機 関 番 号,,,,医 療 機 関 名 称,,,,医療機関所在地,,,,,"電話番号
   ／
勤務医数",開設者氏名,,,,管理者氏名,,,"指定年月日
登録理由
指定期間始",,,,,"病床数
　／
診療科名",,,,,備　考,,,,
,,736,,,,"021,088,9
",,,,木村耳鼻咽喉科医院,,,,,"〒710－0824
倉敷市白楽町５５６－１６",,,"086-426-6060
常　勤:　　　 2
(医　　　　 2)",,,医療法人　くすの木　理事長　木村　雄介,,,木村　恭子,,,,"平元. 7. 1

平28. 7. 1",,,,耳い,,,,"診療所
現存
",,,,
,,737,,,,"021,089,7
",,,,新倉敷メディカルスクエア,,,,,"〒713－8102
倉敷市玉島１７１９",,,"086-525-5001
常　勤:　　　 2
(医　　　　 2)
非常勤:　　　13
(医　　　　13)",,,医療法人社団河合会　理事長　河合　知則,,,河合　知則,,,,"平元. 7. 1

平28. 7. 1",,,,"一般　　     19
内　胃　こう　外　皮　ひ　整外　リハ　アレ",,,,"診療所
現存
",,,,
,,738,,,,"021,092,1
",,,,医療法人寿久会　西原内科眼科医院,,,,,"〒711－0917
倉敷市児島味野上２丁目８番３５号",,,"086-472-2112
常　勤:　　　 2
(医　　　　 2)",,,医療法人寿久会　理事長　草場　珠郁子,,,草場　珠郁子,,,,"平元. 8. 1

平28. 8. 1",,,,内　小　眼　他,,,,"診療所
現存
",,,,
,,739,,,,"021,093,9
",,,,医療法人　おか内科耳鼻科,,,,,"〒711－0937
倉敷市児島稗田町１９５７",,,"086-472-7780
常　勤:　　　 2
(医　　　　 2)",,,医療法人　おか内科耳鼻科　理事長　岡　秀行,,,岡　秀行,,,,"平元. 8. 1

平28. 8. 1",,,,内　消　小　呼　アレ　耳い,,,,"診療所
現存
",,,,
,,740,,,,"021,095,4
",,,,医療法人　河野医院,,,,,"〒713－8113
倉敷市玉島八島４０９４－１",,,086-526-1188,,,医療法人　河野医院　理事長　河野　秀哉,,,河野　秀哉,,,,"平元. 10. 1

平28. 10. 1",,,,心内　精　神,,,,"診療所
現存
",,,,
,,741,,,,"021,096,2
",,,,医療法人天馬会　チクバ外科胃腸科肛門科病院,,,,,"〒710－0142
倉敷市林２２１７",,,"086-485-1755
常　勤:　　　11
(医　　　　 9)
(薬　　　　 2)
非常勤:　　　 5
(医　　　　 5)",,,医療法人天馬会　理事長　竹馬　彰,,,竹馬　彰,,,,"平元. 10. 1

平28. 10. 1",,,,"一般　　
　　一般     60
外　胃　こう　麻　他",,,,"病院
現存
",,,,
,,742,,,,"021,097,0
",,,,小川内科医院,,,,,"〒712－8012
倉敷市連島５丁目１－３７",,,"086-448-5800
常　勤:　　　 1
(医　　　　 1)",,,医療法人倉敷ポプラ会　理事長　小川　哲生,,,小川　哲生,,,,"平元. 10. 1

平28. 10. 1",,,,内　胃　小　循　放,,,,"診療所
現存
",,,,
,,743,,,,"021,098,8
",,,,医療法人勲友会　味野医院,,,,,"〒711－0921
倉敷市児島駅前１－１０３",,,"086-472-8877
常　勤:　　　 3
(医　　　　 3)
非常勤:　　　 1
(医　　　　 1)",,,医療法人勲友会　味野医院　理事長　吉村　友江,,,吉村　友江,,,,"平元. 10. 1

平28. 10. 1",,,,精　神　心内,,,,"診療所
現存
",,,,
,,744,,,,"021,099,6
",,,,医療法人祥風会　山本整形外科医院,,,,,"〒710－0142
倉敷市林３４８番地",,,"086-485-1435
常　勤:　　　 2
(医　　　　 2)
非常勤:　　　34
(医　　　　34)",,,医療法人祥風会　山本整形外科医院　理事長　山本　武夫,,,山本　武夫,,,,"平元. 10. 1

平28. 10. 1",,,,"一般　　     19
整外　リハ　リウ",,,,"診療所
現存
",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[岡山県],,,,,,コード内容別医療機関一覧表,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[令和 2年11月 1日現在　医科　現存/休止],,,,,,,,,,,,,,,,,,,,,,,,,,,,令和 2年11月 5日作成 ,,,,,,,,81頁,,,
,,, 　 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,項 番,,,,医 療 機 関 番 号,,,,医 療 機 関 名 称,,,,医療機関所在地,,,,,"電話番号
   ／
勤務医数",開設者氏名,,,,管理者氏名,,,"指定年月日
登録理由
指定期間始",,,,,"病床数
　／
診療科名",,,,,備　考,,,,
,,745,,,,"021,100,2
",,,,医療法人庸英会　まさよし内科小児科クリニック,,,,,"〒712－8031
倉敷市福田町浦田２３９１",,,"086-455-9848
常　勤:　　　 2
(医　　　　 2)",,,医療法人庸英会　理事長　正吉　豊久,,,正吉　豊久,,,,"平元. 10. 1

平28. 10. 1",,,,内　放　小,,,,"診療所
現存
",,,,
,,746,,,,"021,102,8
",,,,医療法人　田村耳鼻咽喉科医院,,,,,"〒710－0062
倉敷市浜町１丁目１５－３５",,,"086-425-0039
常　勤:　　　 2
(医　　　　 2)",,,医療法人　田村耳鼻咽喉科医院　理事長　田村　益巳,,,田村　哲也,,,,"平元. 10. 1

平28. 10. 1",,,,耳い,,,,"診療所
現存
",,,,
,,747,,,,"021,105,1
",,,,橘産婦人科医院,,,,,"〒710－0842
倉敷市吉岡２７５",,,"086-426-0381
常　勤:　　　 1
(医　　　　 1)",,,医療法人　橘産婦人科医院　理事長　橘　洋一,,,橘　洋一,,,,"平2. 2. 1

平29. 2. 1",,,,産婦,,,,"診療所
現存
",,,,
,,748,,,,"021,108,5
",,,,倉敷呼吸器センター,,,,,"〒710－0038
倉敷市新田２６８９番地",,,"086-427-5801
常　勤:　　　 2
(医　　　　 2)
非常勤:　　　 9
(医　　　　 9)",,,公益財団法人倉敷市保健医療センター　理事長　北山　卓,,,横尾　雅子,,,,"平2. 4. 1

平29. 4. 1",,,,内,,,,"診療所
現存
",,,,
,,749,,,,"021,111,9
",,,,医療法人恒和会　庵谷医院,,,,,"〒710－0142
倉敷市林５１４",,,"086-485-0057
常　勤:　　　 1
(医　　　　 1)",,,医療法人恒和会　理事長　庵谷　和夫,,,庵谷　和夫,,,,"平2. 7. 1

平29. 7. 1",,,,内　循　小,,,,"診療所
現存
",,,,
,,750,,,,"021,112,7
",,,,医療法人　大島医院,,,,,"〒711－0913
倉敷市児島味野３－４－３",,,"086-472-2369
常　勤:　　　 1
(医　　　　 1)",,,医療法人　大島医院　理事長　大島　昭夫,,,大島　昭夫,,,,"平2. 7. 1

平29. 7. 1",,,,耳い,,,,"診療所
現存
",,,,
,,751,,,,"021,114,3
",,,,医療法人　中塚医院,,,,,"〒713－8126
倉敷市玉島黒崎３９１１－１",,,"086-528-0051
常　勤:　　　 2
(医　　　　 2)
非常勤:　　　 2
(医　　　　 2)",,,医療法人　中塚医院　理事長　中塚　繁治,,,中塚　繁治,,,,"平2. 7. 1

平29. 7. 1",,,,内　ひ　皮,,,,"診療所
現存
",,,,
